iter	hours	log_posterior	log_prior	loglik	missing	mixture	scale	shape
3010	2.807	-1705.511	-18.203	-1687.308	0.32	0.92	20.016	0.59
3020	2.816	-1704.468	-18.734	-1685.734	0.32	0.941	17.791	0.594
3030	2.826	-1705.523	-18.598	-1686.925	0.32	0.913	18.728	0.581
3040	2.835	-1705.676	-18.956	-1686.721	0.32	0.905	17.83	0.568
3050	2.845	-1705.769	-20.101	-1685.668	0.32	0.908	14.772	0.545
3060	2.854	-1705.902	-19.821	-1686.081	0.32	0.914	16.038	0.536
3070	2.864	-1706.272	-18.977	-1687.295	0.32	0.893	17.182	0.581
3080	2.873	-1704.095	-19.041	-1685.054	0.32	0.928	16.84	0.587
3090	2.883	-1704.095	-19.041	-1685.054	0.32	0.928	16.84	0.587
3100	2.892	-1704.095	-19.041	-1685.054	0.32	0.928	16.84	0.587
3110	2.902	-1705.493	-19.663	-1685.83	0.32	0.917	16.118	0.548
3120	2.911	-1705.571	-18.976	-1686.594	0.32	0.926	18.226	0.559
3130	2.92	-1705.512	-19.372	-1686.14	0.32	0.933	16.897	0.556
3140	2.929	-1705.618	-18.363	-1687.254	0.32	0.941	19.986	0.578
3150	2.938	-1705.814	-17.972	-1687.842	0.32	0.911	20.363	0.604
3160	2.947	-1706.032	-18.022	-1688.009	0.32	0.895	20.245	0.601
3170	2.955	-1704.559	-17.155	-1687.404	0.32	0.925	22.358	0.647
3180	2.965	-1704.559	-17.155	-1687.404	0.32	0.925	22.358	0.647
3190	2.974	-1706.053	-18.779	-1687.274	0.32	0.931	17.898	0.586
3200	2.983	-1705.176	-19.318	-1685.859	0.32	0.954	16.44	0.576
3210	2.993	-1705.176	-19.318	-1685.859	0.32	0.954	16.44	0.576
3220	3.002	-1706.332	-18.625	-1687.707	0.32	0.952	18.966	0.578
3230	3.011	-1705.719	-17.86	-1687.859	0.32	0.935	20.978	0.605
3240	3.02	-1705.493	-18.85	-1686.643	0.32	0.923	17.991	0.576
